Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
213cd122-488a-321e-a5a5-f58256c5200e,ec7e487e-7e78-3eac-a9ee-37f8de98a0f9,Sid118 Hammes673,M,GENERAL PRACTICE,277 WASHINGTON STREET,ABINGTON,MA,023512489,42.10060947239023,-70.94967338146704,5,0
06e01c49-e521-3545-ac0a-4ea54f332bb6,a8f1424c-00bc-3403-8db5-cd600978f3a4,Amos720 Bogan287,M,GENERAL PRACTICE,8 BURNHAM ST,TURNERS FALLS,MA,013761816,42.6042523,-72.5564777,59,0
fd50a5a5-9fe7-3ebc-8b18-4aa81386c5ac,471f7ca2-38f8-3080-8109-187c73ec0b1f,María842 Ybarra887,F,GENERAL PRACTICE,27 CONGRESS ST,SALEM,MA,019707308,42.518722068313224,-70.88940635956651,20,0
4d6e64ff-9569-3dcd-9197-38315a239930,a5577e5c-b886-37a0-8eee-8ff6feb7ea6b,Synthia172 Keebler762,F,GENERAL PRACTICE,330 MOUNT AUBURN ST,CAMBRIDGE,MA,021385502,42.3741033,-71.13417575971958,165,0
dfa0b57b-7a7e-35a3-9672-71de04de6351,20df65a4-7567-3066-b680-0f71b0c31d38,Kristina583 Bashirian201,F,GENERAL PRACTICE,242 GREEN ST,GARDNER,MA,014401336,42.58685735,-71.98748072431209,67,0
38537cbe-ce94-3f69-b238-a869a950d190,5581e43d-0463-3a0b-afc7-a60aea5ac96c,Brock407 VonRueden376,M,GENERAL PRACTICE,57 RIVER RD,ANDOVER,MA,018101144,42.69112645,-71.19636086287642,17,0
a02060fd-8bba-3908-832f-eeed156f4c94,7dcab1ad-0e13-3700-9eb0-70767c5e2b55,Tomás404 Saucedo620,M,GENERAL PRACTICE,1515 ALLEN ST,SPRINGFIELD,MA,011181803,42.095299499999996,-72.50943136142334,8,0
9eb791d5-0fa2-30ad-9665-fcdbd20e034e,62b55e5b-b58f-354d-8f2d-f2a330bc619e,Brandon214 Gerlach374,M,GENERAL PRACTICE,201 HIGHLAND ST,CLINTON,MA,015101037,42.42738865,-71.69329092351188,80,0
35e64421-b1e9-33f8-b426-eb97d5dabcdd,966245ce-e84d-36b0-a838-2e0b5bb2e668,Pei116 Crooks415,F,GENERAL PRACTICE,1425 BLUE HILL AVENUE,MATTAPAN,MA,021262122,42.2754929,-71.09384131587021,13,0
673364bd-0356-3b03-9a26-43a107ae396d,b9a91cbd-3263-31d9-9cff-55873cf8b2e2,Bart73 Becker968,M,GENERAL PRACTICE,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,49,0
a0523ce2-e99e-3a5b-955c-924ae42734a5,9dbd44ba-59b2-3d1d-ac91-3880af8081d2,Tori754 Larson43,F,GENERAL PRACTICE,529 MAIN ST STE B,ACTON,MA,017203965,42.4878132338563,-71.43046999422496,55,0
8a0e852f-849c-33cb-a012-373604f0bd1b,4eddfa13-f996-3048-9bbc-541b0a29038a,Vince741 Schmidt332,M,GENERAL PRACTICE,736 CAMBRIDGE ST,BRIGHTON,MA,021353601,42.348649949999995,-71.14799584850206,49,0
12ae97a6-a6b0-37f4-9554-ea05cac2db67,845fbd9b-2d1c-39a8-8261-28ae40e4fab2,Sam879 Rippin620,F,GENERAL PRACTICE,14 PROSPECT STREET,UPTON,MA,015681431,42.1700209025178,-71.59409308099494,136,0
1440e5b2-1aaf-3983-9f81-694ff65d7f58,946ec45f-5c4a-361f-b158-927144864133,Glynda607 Harvey63,F,GENERAL PRACTICE,19 MIDSTATE DRIVE  SUITE 130,AUBURN,MA,015011856,42.1894693,-71.85604765,3,0
7e8435cb-7cb1-30c1-b9f5-d9925b416e65,bac9dc0c-cb0f-3fa6-aa12-819dd0fb922a,Floy720 Greenfelder433,F,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021452935,42.3875968,-71.0994968,66,0
fb754c77-832a-33cb-945b-e0b3e6ad9dec,84d5768f-3a21-3da9-aad2-bbf7a3ae2700,Hank686 Schneider199,M,GENERAL PRACTICE,817 MERRIMACK ST,LOWELL,MA,018543548,42.650296999999995,-71.32263756223612,24,0
ca9fdce2-dbc4-347d-8c1d-785a8cee53b3,9ce6072b-d039-3cde-8eaf-950211b8ae88,Terrie907 Ratke343,F,GENERAL PRACTICE,147 S MAIN ST,MIDDLETON,MA,019492446,42.585787222720036,-71.00861442427218,5,0
5e635ee7-76e3-304a-bc1b-a9af00558da4,2576629d-4a1a-3a63-8c08-779cbd8ef98b,Naoma512 Bashirian201,F,GENERAL PRACTICE,204 MAIN ST,ORLEANS,MA,026533428,41.78516795,-69.96772048551409,16,0
7b622b04-551a-3819-8442-22d4fc60d910,af8566eb-8918-3ec7-ba44-92b6a2cf8097,Madelaine318 Walker122,F,GENERAL PRACTICE,81 HIGHLAND AVE,SALEM,MA,019702714,42.5112107,-70.90516241826194,141,0
82eda69e-6e92-380f-b5d0-72deb10669b1,d4a03501-69f6-3a89-ac27-ed25976fdb6f,Clarence5 Hyatt152,M,GENERAL PRACTICE,25 WOODLAND ROAD,STONEHAM,MA,021801705,42.450448800000004,-71.09076944938434,14,0
eaeb49eb-483a-3ced-8b2c-1ca95776abaa,058176fd-cbb0-328b-8411-c19f5045032d,Breana975 Sanford861,F,GENERAL PRACTICE,840 EMERSON GARDENS ROAD,LEXINGTON,MA,02420,42.43761961817366,-71.19888753880475,13,0
327281b8-a225-3daa-8820-487788f9c777,69cb2157-b620-3c51-9c94-f516462d2d55,Luther918 Schroeder447,M,GENERAL PRACTICE,11 WATER ST,ARLINGTON,MA,02476,42.41642055,-71.15424293038585,18,0
b848c0e6-7cb3-3a83-b8a9-af8900c754e5,ae3eab22-8868-37bb-9a59-2b8bfe14bf34,Minh326 Smitham825,M,GENERAL PRACTICE,2033 MAIN STREET,ATHOL,MA,01331,42.58522105,-72.20868129339888,24,0
e564af4f-615a-3a4a-8018-80ef87a344dd,9a20d707-68e4-32c0-b2b2-2f5d5c2012cd,Gerard367 Pouros728,M,GENERAL PRACTICE,131 CAMBRIDGE ST STE 1,BURLINGTON,MA,018033711,42.50284395,-71.19574553661971,51,0
d3b3afdd-00d3-33b4-8613-f892a8499a12,41f66e18-8eb7-32f2-9371-7df5bf2b8d21,Lonnie913 Mraz590,M,GENERAL PRACTICE,170 UNIVERSITY DRIVE,GREENFIELD,MA,013011238,42.6097476,-72.5979752,4,0
36221e3a-366f-38b7-9b51-02c073c46397,a25107f7-f4f5-36fc-98e4-f3e1b5875c91,Tracy345 Wilderman619,M,GENERAL PRACTICE,1285 BEACON ST,WOBURN,MA,018012157,42.4979478,-71.1684508,10,0
7ccd67e5-7094-3d48-8f29-077eb275bc8f,0e6c3ad1-24c1-34cb-bb6d-e8438fa319e2,Vern731 Casper496,M,GENERAL PRACTICE,50 DODGE ST,SWAMPSCOTT,MA,019071300,42.4699241,-70.9171507,6,0
68fb07a3-ad6d-3d4c-bc13-8a2244e444a4,bdd9ad72-443a-3563-a626-4c45f6d058b2,Angele108 Bogan287,F,GENERAL PRACTICE,147 PELHAM STREET,WORCESTER,MA,016072105,42.265209,-71.814005,3,0
6ba935d6-ec52-307d-8e68-07701c017dd1,83769f98-fff3-3535-8781-6ace5957136f,Harland508 Breitenberg711,M,GENERAL PRACTICE,115 NORTH AVENUE,ROCKLAND,MA,023702129,42.13496385,-70.92237824494691,9,0
f777659e-4ac8-36e1-a907-4916e0dc94ca,0e3a24c3-b772-3059-b3fd-8a4710068a82,Jorge203 Castellanos521,M,GENERAL PRACTICE,416 BROADWAY,RAYNHAM,MA,027671737,41.940680799999996,-71.07864352196617,28,0
ed986a31-4337-328c-b08e-8e39596ffed7,28d71598-85eb-3a0e-90c1-22e0be1af57c,Jodie811 Hermann103,F,GENERAL PRACTICE,38 MULBERRY ST STE 204,NORTHAMPTON,MA,010602832,42.35436315,-72.70256804599192,133,0
8bc8b7c1-5bf3-33fc-9ae4-95c36ef6066b,9adfae03-673d-365d-9052-f705098fa3e4,Sharilyn202 Wolff180,F,GENERAL PRACTICE,51 BLOSSOM ST,BOSTON,MA,021142699,42.36305545,-71.06643399281765,1205,0
d3ca3b93-2ed7-30ee-a04e-fbe625e5cfa2,46912be1-43b9-3c0c-9fbd-3d123f2eacc6,Vernita491 Kutch271,F,GENERAL PRACTICE,821 DANIEL SHAYS HWY,ATHOL,MA,013316903,42.572540548950265,-72.2674105528448,1,0
b296d918-15ba-3236-8114-195974d3a068,25431f9a-00e4-36d8-9810-4125328eec50,Kati243 Ruecker817,F,GENERAL PRACTICE,55 FRUIT ST,WALTHAM,MA,02451,42.3756401,-71.2358004,28,0
a22a9d50-4fda-3a5a-8498-a2a66a034d2e,89171335-b9c0-3326-98d6-a837d432b9fd,Marcela739 Alonzo487,F,GENERAL PRACTICE,150 FLANDERS ROAD,LYNN,MA,019042915,42.466763,-70.9494939,94,0
c9f1c530-7385-34d0-a5cb-d88a5b7517de,01bde980-bf89-3138-8912-7360dff33247,Caroline183 Lang846,F,GENERAL PRACTICE,456 PARK AVE,WORCESTER,MA,016101254,42.25512735,-71.82580924803523,8,0
3ab44a65-eb6b-3611-bfd8-ca0f0c5ff7d2,217cb6f6-e822-3831-9d9d-ffa104971042,Luther918 Jakubowski832,M,GENERAL PRACTICE,2 REHABILITATION WAY,WOBURN,MA,018016003,42.46352265,-71.161925472006,294,0
a8fc8ac3-107e-3501-859e-43fb8f160016,e2a8b444-9b8f-36ff-84c4-05ee98589482,Elmer371 Gusikowski974,M,GENERAL PRACTICE,8 SHIPWAY PL # C-8,CHARLESTOWN,MA,021294301,42.3778749,-71.0619957,134,0
34e12a92-8c60-3537-a0f9-65841a969240,121b0ad1-1beb-3caa-9271-3d3f726bb727,Kyoko885 Price929,F,GENERAL PRACTICE,1030 MAIN STREET,WALTHAM,MA,024517447,42.375828,-71.2527956,9,0
7732cc9e-158e-3531-b7a9-8aa8bda335a8,9ba25035-53e5-344b-9b9e-94331a58d1d4,Edwin773 Schultz619,M,GENERAL PRACTICE,420 MAIN ST,WALPOLE,MA,020812553,42.161882199999994,-71.2388707178431,8,0
5f7f90da-0063-385e-901d-1f732ee5f39f,0a2252ba-33de-322f-8f0a-e5b0141f1780,Hue920 Block661,F,GENERAL PRACTICE,632 BLUE  HILL AVENUE,DORCHESTER,MA,021213213,42.2941088,-71.0885355,8,0
4e328673-a49d-363a-aecd-f9b28062f34d,4f029aea-a3f7-3429-a477-45cfe183c3f9,Marchelle563 Lesch175,F,GENERAL PRACTICE,1675 NORTH MAIN STREET,LANCASTER,MA,015232405,42.4761132,-71.6873032,2,0
2c4f2ce0-6990-36ac-9e08-5eebb4618681,f539dc91-4c3b-3c46-be61-7f10b6eb8471,Mitsuko474 Carter549,F,GENERAL PRACTICE,45 WOBURN ST,WALTHAM,MA,024527919,42.407845949999995,-71.21867165257288,1,0
b3e510e2-4113-3b8c-9f14-415612f88397,b954c464-11ea-312b-a3f8-1350775bfa54,Hortensia953 Walker122,F,GENERAL PRACTICE,123 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,4,0
b780dd8d-6aa8-3672-8559-0ddd9aa45d10,4d3ec6c2-f6aa-3d7b-adcc-e7107dac8530,Armand155 Schultz619,M,GENERAL PRACTICE,14 MASONIC CIRCLE,AUBURN,MA,015011341,42.181923125,-71.86839612499999,6,0
56404686-3990-3dc2-a6fc-d8606e0be57e,19f958ef-57cf-33c1-b068-14b32a980813,Jordon466 Bruen238,M,GENERAL PRACTICE,155 BROADWAY RD,DRACUT,MA,018262754,42.67578279999999,-71.29320171860073,68,0
822a60d2-5a18-3820-93de-96fcd850d1f6,91808f17-7583-32a3-aa55-23b131b327c7,Leonie332 Wunsch504,F,GENERAL PRACTICE,200 CORDWAINER DR,NORWELL,MA,020611671,42.16352995,-70.8846291501739,41,0
9104fc29-c081-3332-aca2-430820af62ff,587f07bd-7d69-3291-9aea-abef74f30045,Pearl430 Davis923,F,GENERAL PRACTICE,228 ALMONT ST,MATTAPAN,MA,021261487,42.2805395,-71.09839825,94,0
3e09d4e6-a95e-3bc7-89b2-5e5c0906e602,76baa51d-0d0f-359d-a07b-7b999a43d42e,Dong972 Gibson10,F,GENERAL PRACTICE,101 STATION DR STE 240,WESTWOOD,MA,020902336,42.20728361922244,-71.15698168263435,30,0
04e162d3-37e4-32fe-90ea-e277d5678657,02d7b144-352f-3eac-97db-6fc4a95bf1fa,Greta919 Reinger292,F,GENERAL PRACTICE,120 SEMINARY AVENUE,AUBURNDALE,MA,024662650,42.34002614299451,-71.24911543639162,2,0
d3e58c21-4611-3588-9fe2-7a9a181aa2c0,53f086de-2fc7-3d35-92c2-aca4ed944e7f,Carisa395 Kutch271,F,GENERAL PRACTICE,1 GENERAL ST,LAWRENCE,MA,018412961,42.7097143,-71.15007700778098,37,0
22fc9e66-0265-3497-8bb9-db33ad7c6979,c709c5eb-ddd7-3778-84f7-0931a4d1c718,Carmelina668 Goyette777,F,GENERAL PRACTICE,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,83,0
9405d055-7cb4-3446-ba65-7361062fe5a6,c05d73d0-b348-32ce-9fe5-13a720950f37,Rema399 McDermott739,F,GENERAL PRACTICE,45 DRUM HILL RD,CHELMSFORD,MA,018241503,42.6255635,-71.3615131,17,0
d4c98352-f3a8-3f33-826c-cec8614d1459,c0cc8f8d-a479-3f83-9e1f-1fd556b944ef,Lucas404 Rosas160,M,GENERAL PRACTICE,250 PARADISE RD,SWAMPSCOTT,MA,01907,42.47638005,-70.91253402512964,35,0
95a689d7-a5b3-344b-a394-c072e3692d7b,de3cc142-803a-3ed4-8945-75ec88a84784,Brittni468 Trantow673,F,GENERAL PRACTICE,51 HOSPITAL ROAD,BALDWINVILLE,MA,014361215,42.6108483,-72.0608364,6,0
2a49ddca-825c-3639-b867-24d56673e852,0592d4e5-a0fb-3143-83cd-8e5a6b066a96,Anderson154 Lemke654,M,GENERAL PRACTICE,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,111,0
d34f84b2-24f2-32bd-ad42-69875a83fffe,6b9c5830-a278-38ff-887f-ccefd74cf8e8,Fawn386 Hettinger594,F,GENERAL PRACTICE,184 LINCOLN STREET,NORTH EASTON,MA,023561799,42.06665855,-71.11947646404934,6,0
df9cdb79-2165-37c9-a46a-82dd4fe807e7,ba07b31b-bf14-39b8-be95-4c5ca5062daa,Kim439 Hyatt152,M,GENERAL PRACTICE,1575 CAMBRIDGE ST,CAMBRIDGE,MA,021384308,42.375209549999994,-71.10711344152975,46,0
7a8d3e18-00a1-32b3-bf76-36f24c47b648,6aae7a31-90df-3455-ad8d-81f8cf2d21e8,Houston994 Funk324,M,GENERAL PRACTICE,680 CENTRE ST,BROCKTON,MA,023023308,42.0872752,-70.9910738855076,38,0
